source,frame,detect_id,type,score,x,y,w,h,point_00,point_00_x,point_00_y,point_01,point_01_x,point_01_y,point_02,point_02_x,point_02_y,point_03,point_03_x,point_03_y,point_04,point_04_x,point_04_y
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,64,0,FACE_0,0.9995313882827759,183.85345458984375,61.076927185058594,126.37060546875,183.77169799804688,point_00,216.66233825683594,127.50970458984375,point_01,276.62591552734375,130.18890380859375,point_02,244.20571899414062,167.04757690429688,point_03,219.6066436767578,195.71397399902344,point_04,269.10150146484375,197.79180908203125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,65,0,FACE_0,0.9995393753051758,183.2240447998047,61.269527435302734,127.09239196777344,183.5309295654297,point_00,215.65377807617188,127.53848266601562,point_01,276.13958740234375,130.05172729492188,point_02,243.2609405517578,167.15846252441406,point_03,218.94357299804688,195.76824951171875,point_04,268.86810302734375,197.6893310546875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,66,0,FACE_0,0.9995309114456177,182.5272216796875,61.18841552734375,127.56466674804688,184.20516967773438,point_00,215.0343017578125,127.39715576171875,point_01,275.7718811035156,129.6740264892578,point_02,242.91107177734375,167.06121826171875,point_03,218.91380310058594,196.3590850830078,point_04,268.454833984375,198.0860137939453
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,67,0,FACE_0,0.9994779229164124,182.76914978027344,60.84743881225586,127.19471740722656,186.55821228027344,point_00,214.80621337890625,128.32940673828125,point_01,275.19610595703125,129.6730499267578,point_02,242.94125366210938,167.72366333007812,point_03,220.2495574951172,198.4676055908203,point_04,268.53955078125,199.41876220703125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,68,0,FACE_0,0.9994953870773315,183.25128173828125,61.606658935546875,126.72238159179688,187.3016357421875,point_00,215.34597778320312,129.85504150390625,point_01,274.9971923828125,131.57687377929688,point_02,243.1090545654297,168.91293334960938,point_03,220.02151489257812,199.3079376220703,point_04,269.0139465332031,200.71218872070312
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,69,0,FACE_0,0.9995425939559937,183.44052124023438,62.18152618408203,126.67840576171875,187.55059814453125,point_00,215.37744140625,130.50634765625,point_01,274.6481018066406,131.8921661376953,point_02,242.8891143798828,169.682373046875,point_03,220.3173828125,199.96522521972656,point_04,269.1009216308594,201.07763671875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,70,0,FACE_0,0.9995377063751221,183.45428466796875,61.82151794433594,126.8226318359375,187.71627807617188,point_00,215.47286987304688,130.87098693847656,point_01,275.2148742675781,132.13258361816406,point_02,243.46310424804688,169.92263793945312,point_03,220.4427947998047,200.15179443359375,point_04,269.8315124511719,201.15499877929688
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,71,0,FACE_0,0.999546229839325,183.4254913330078,61.961822509765625,126.91249084472656,187.51145935058594,point_00,215.523681640625,131.2540283203125,point_01,275.2428283691406,132.69012451171875,point_02,243.37510681152344,170.1796417236328,point_03,220.23297119140625,200.17410278320312,point_04,269.7080078125,201.32550048828125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,72,0,FACE_0,0.9995434880256653,183.1617431640625,62.08523941040039,127.43377685546875,187.50340270996094,point_00,215.1820068359375,131.25941467285156,point_01,275.125,132.32435607910156,point_02,243.1903533935547,170.46620178222656,point_03,220.04141235351562,200.33522033691406,point_04,270.1924133300781,201.1696014404297
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,73,0,FACE_0,0.9995416402816772,182.85650634765625,61.994712829589844,127.67196655273438,187.4908447265625,point_00,215.077880859375,131.3021697998047,point_01,275.1690673828125,132.3893585205078,point_02,243.2632598876953,170.58546447753906,point_03,219.86141967773438,200.31617736816406,point_04,270.26080322265625,201.171142578125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,74,0,FACE_0,0.9995400905609131,183.11282348632812,62.085655212402344,127.48342895507812,186.40066528320312,point_00,215.42550659179688,131.10076904296875,point_01,275.2688903808594,132.3946533203125,point_02,243.39027404785156,170.06570434570312,point_03,219.91427612304688,199.34423828125,point_04,270.2011413574219,200.36383056640625
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,75,0,FACE_0,0.9995318651199341,182.36363220214844,62.547481536865234,127.74574279785156,184.33299255371094,point_00,214.48500061035156,129.49136352539062,point_01,274.80926513671875,130.32846069335938,point_02,242.8639373779297,169.10183715820312,point_03,219.67578125,198.03042602539062,point_04,269.6131286621094,198.48358154296875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,76,0,FACE_0,0.9995782971382141,182.27157592773438,61.51889419555664,127.64410400390625,184.4922637939453,point_00,214.62689208984375,129.17990112304688,point_01,274.9270935058594,130.41363525390625,point_02,242.82008361816406,168.65676879882812,point_03,218.95144653320312,196.69085693359375,point_04,270.0303649902344,197.46266174316406
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,77,0,FACE_0,0.9995773434638977,182.04225158691406,61.15717315673828,127.57731628417969,183.74313354492188,point_00,214.3954315185547,128.7220458984375,point_01,274.8492431640625,130.10377502441406,point_02,242.5463104248047,167.75392150878906,point_03,218.4477081298828,195.6760711669922,point_04,269.9270935058594,196.57388305664062
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,78,0,FACE_0,0.9995952248573303,182.05772399902344,61.36321258544922,127.90217590332031,182.35171508789062,point_00,214.5618133544922,127.83685302734375,point_01,275.01397705078125,129.6767578125,point_02,242.30679321289062,166.2180633544922,point_03,218.15919494628906,194.6217498779297,point_04,269.204345703125,195.9328155517578
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,79,0,FACE_0,0.9996253252029419,182.1120147705078,61.7348747253418,127.81666564941406,180.75997924804688,point_00,214.63742065429688,127.41632080078125,point_01,275.1430969238281,129.319091796875,point_02,242.3603973388672,165.76954650878906,point_03,217.7078094482422,193.40036010742188,point_04,269.7383728027344,194.75486755371094
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,80,0,FACE_0,0.9996576309204102,182.0618133544922,61.769386291503906,127.07200622558594,178.518798828125,point_00,214.1185760498047,127.4586410522461,point_01,274.4732971191406,128.75254821777344,point_02,242.02732849121094,164.11282348632812,point_03,217.65711975097656,192.2366943359375,point_04,269.90899658203125,193.06329345703125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,81,0,FACE_0,0.9996609687805176,181.98069763183594,62.037261962890625,126.80049133300781,177.55462646484375,point_00,214.27005004882812,127.67115783691406,point_01,274.45770263671875,128.88742065429688,point_02,242.31243896484375,163.81443786621094,point_03,217.76834106445312,191.85923767089844,point_04,270.0457458496094,192.61444091796875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,82,0,FACE_0,0.9996751546859741,181.91012573242188,62.38108444213867,126.66983032226562,176.9364471435547,point_00,214.34068298339844,127.72969055175781,point_01,274.4087219238281,129.01513671875,point_02,242.35020446777344,163.80447387695312,point_03,217.52291870117188,191.37576293945312,point_04,270.2013244628906,192.17794799804688
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,83,0,FACE_0,0.9996745586395264,181.85484313964844,61.98698425292969,126.72917175292969,176.99143981933594,point_00,213.99378967285156,127.57225036621094,point_01,274.1922912597656,128.82778930664062,point_02,241.94229125976562,164.03111267089844,point_03,217.4373321533203,191.49774169921875,point_04,269.86639404296875,192.28346252441406
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,84,0,FACE_0,0.9996662139892578,181.7695770263672,62.19615936279297,126.50785827636719,176.9205322265625,point_00,213.92825317382812,127.74577331542969,point_01,274.2332458496094,128.8364715576172,point_02,242.16635131835938,164.2084503173828,point_03,217.47071838378906,191.57864379882812,point_04,270.2392578125,192.20928955078125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,85,0,FACE_0,0.9996597766876221,181.86358642578125,62.670021057128906,126.67291259765625,176.65725708007812,point_00,214.08457946777344,128.3740692138672,point_01,274.3030700683594,129.42568969726562,point_02,242.29129028320312,164.7565460205078,point_03,217.73768615722656,191.8861541748047,point_04,270.2677917480469,192.47207641601562
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,86,0,FACE_0,0.9996585845947266,181.78697204589844,62.52984619140625,126.71315002441406,177.37767028808594,point_00,213.93731689453125,128.7776336669922,point_01,274.22442626953125,129.6712646484375,point_02,242.30221557617188,165.66018676757812,point_03,217.6891326904297,192.21514892578125,point_04,270.6681823730469,192.65518188476562
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,87,0,FACE_0,0.9996318817138672,181.7568359375,62.7332878112793,126.61691284179688,177.82740783691406,point_00,214.2374725341797,128.95709228515625,point_01,274.50225830078125,129.7294158935547,point_02,242.96051025390625,166.34115600585938,point_03,218.08224487304688,192.58985900878906,point_04,271.26239013671875,192.91580200195312
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,88,0,FACE_0,0.9996219873428345,182.35055541992188,62.329715728759766,126.80465698242188,178.98703002929688,point_00,214.61318969726562,129.00778198242188,point_01,274.7562561035156,130.0067596435547,point_02,242.8745880126953,166.28294372558594,point_03,218.424072265625,193.19924926757812,point_04,270.8186950683594,193.74705505371094
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,89,0,FACE_0,0.9996337890625,182.2317657470703,62.33699417114258,127.30610656738281,179.2233428955078,point_00,214.32833862304688,129.1382598876953,point_01,274.817138671875,130.06622314453125,point_02,242.66293334960938,166.48886108398438,point_03,218.19883728027344,193.33502197265625,point_04,271.0192565917969,193.80897521972656
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,90,0,FACE_0,0.9996329545974731,182.50038146972656,62.56655502319336,127.32356262207031,180.26031494140625,point_00,214.90744018554688,129.30996704101562,point_01,275.120849609375,130.40853881835938,point_02,243.129150390625,167.52413940429688,point_03,218.66461181640625,194.07199096679688,point_04,271.2744140625,194.68374633789062
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,91,0,FACE_0,0.9996187686920166,182.58737182617188,62.88998794555664,127.64889526367188,180.8870849609375,point_00,215.07638549804688,129.42599487304688,point_01,275.4254150390625,130.47450256347656,point_02,243.4075927734375,167.66748046875,point_03,218.8959503173828,194.7007598876953,point_04,271.47735595703125,195.27719116210938
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,92,0,FACE_0,0.9995985627174377,182.6825714111328,63.09062576293945,127.73225402832031,181.35780334472656,point_00,215.10963439941406,129.41036987304688,point_01,275.5519104003906,130.50067138671875,point_02,243.4353485107422,167.92446899414062,point_03,218.99346923828125,195.1891326904297,point_04,271.4260559082031,195.80935668945312
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,93,0,FACE_0,0.9995755553245544,182.76068115234375,62.7010498046875,127.97613525390625,182.5631103515625,point_00,215.17202758789062,129.45468139648438,point_01,275.9415283203125,130.58554077148438,point_02,243.64752197265625,167.98104858398438,point_03,218.90576171875,195.42599487304688,point_04,271.89495849609375,196.07955932617188
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,94,0,FACE_0,0.9995724558830261,182.66595458984375,62.648319244384766,128.15499877929688,182.4127960205078,point_00,215.28919982910156,129.28866577148438,point_01,275.9774169921875,130.8231201171875,point_02,243.4827423095703,167.80905151367188,point_03,218.59878540039062,195.28067016601562,point_04,271.1803283691406,196.29852294921875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,95,0,FACE_0,0.9995404481887817,182.59088134765625,62.483795166015625,128.219482421875,183.7220458984375,point_00,215.30857849121094,129.38003540039062,point_01,276.0726623535156,130.77276611328125,point_02,243.7191162109375,167.89134216308594,point_03,218.83157348632812,195.8655548095703,point_04,271.3599853515625,196.75807189941406
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,96,0,FACE_0,0.9995249509811401,182.46588134765625,62.50741195678711,128.11709594726562,184.21934509277344,point_00,215.37533569335938,129.7324676513672,point_01,276.03948974609375,130.98118591308594,point_02,243.96058654785156,167.67333984375,point_03,218.9852294921875,196.2318115234375,point_04,271.4585266113281,196.99911499023438
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,97,0,FACE_0,0.9995428323745728,182.43975830078125,62.37489318847656,127.95919799804688,184.0284881591797,point_00,214.97537231445312,129.27908325195312,point_01,275.4967041015625,130.4879608154297,point_02,243.29190063476562,167.39524841308594,point_03,218.7212677001953,195.96835327148438,point_04,270.9012145996094,196.70652770996094
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,98,0,FACE_0,0.9995452761650085,182.3176727294922,61.59104537963867,127.79203796386719,184.03546142578125,point_00,214.8788299560547,127.96971893310547,point_01,275.577392578125,129.61692810058594,point_02,242.99130249023438,166.52346801757812,point_03,218.0041046142578,194.84010314941406,point_04,270.6177978515625,195.97103881835938
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,99,0,FACE_0,0.9995861649513245,181.7075958251953,61.507755279541016,128.2756805419922,183.6546173095703,point_00,214.15187072753906,126.43917846679688,point_01,275.2961120605469,128.6024932861328,point_02,241.91160583496094,165.07705688476562,point_03,216.7395477294922,194.0958251953125,point_04,269.4391784667969,195.68704223632812
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,100,0,FACE_0,0.9996013045310974,181.2795867919922,60.730831146240234,127.54081726074219,182.89794921875,point_00,214.02377319335938,126.52461242675781,point_01,274.57391357421875,128.2735137939453,point_02,242.0528106689453,164.5167236328125,point_03,217.1873321533203,193.50173950195312,point_04,269.1038818359375,194.7382049560547
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,101,0,FACE_0,0.9995706677436829,181.24951171875,61.219696044921875,127.1090087890625,182.6746368408203,point_00,213.77072143554688,126.68667602539062,point_01,273.6611633300781,128.30429077148438,point_02,241.27513122558594,163.97845458984375,point_03,216.83543395996094,193.2251739501953,point_04,268.64239501953125,194.3563232421875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,102,0,FACE_0,0.9995643496513367,180.88052368164062,61.257965087890625,127.02337646484375,181.8468475341797,point_00,213.1935272216797,127.59428405761719,point_01,273.24871826171875,128.94691467285156,point_02,240.92337036132812,163.87734985351562,point_03,216.52734375,193.23507690429688,point_04,268.56024169921875,194.12135314941406
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,103,0,FACE_0,0.9995890259742737,180.27996826171875,60.655941009521484,127.13668823242188,181.2718505859375,point_00,212.44900512695312,127.40789031982422,point_01,272.76422119140625,128.80325317382812,point_02,240.2947998046875,164.55650329589844,point_03,216.16348266601562,193.26815795898438,point_04,267.7214660644531,194.19473266601562
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,104,0,FACE_0,0.9996252059936523,180.1521759033203,61.058475494384766,127.04771423339844,179.95419311523438,point_00,212.0433807373047,127.08187103271484,point_01,272.26483154296875,128.40594482421875,point_02,239.7276153564453,164.69744873046875,point_03,215.9711151123047,192.88134765625,point_04,267.3115539550781,193.73434448242188
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,105,0,FACE_0,0.9996412992477417,179.73326110839844,60.87010955810547,127.55995178222656,179.89553833007812,point_00,211.84725952148438,126.73143005371094,point_01,272.2187194824219,128.2734375,point_02,239.46766662597656,164.726806640625,point_03,215.50064086914062,192.57229614257812,point_04,267.0233154296875,193.616943359375
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,106,0,FACE_0,0.9996442794799805,179.31031799316406,60.50008010864258,128.0504608154297,180.77554321289062,point_00,211.42626953125,126.31907653808594,point_01,272.2518310546875,127.99443054199219,point_02,239.1433868408203,164.84312438964844,point_03,214.9700927734375,192.82945251464844,point_04,266.8199462890625,193.99134826660156
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,107,0,FACE_0,0.9996073842048645,179.09722900390625,60.21520233154297,128.14822387695312,182.7694091796875,point_00,211.30287170410156,126.31214904785156,point_01,271.8900451660156,127.71826171875,point_02,239.053955078125,164.80047607421875,point_03,215.53440856933594,194.08404541015625,point_04,266.2439880371094,195.03639221191406
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,108,0,FACE_0,0.9995487332344055,178.75717163085938,60.70295333862305,128.5758056640625,184.44776916503906,point_00,210.66624450683594,126.55877685546875,point_01,271.4346618652344,127.82074737548828,point_02,238.35873413085938,165.58432006835938,point_03,215.15536499023438,195.44223022460938,point_04,265.800048828125,196.2799072265625
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,109,0,FACE_0,0.9995237588882446,178.84591674804688,61.16094970703125,128.56964111328125,184.65687561035156,point_00,210.468017578125,127.29563903808594,point_01,271.41900634765625,128.61312866210938,point_02,238.1513671875,166.8922119140625,point_03,214.98175048828125,196.36416625976562,point_04,265.6697692871094,197.25369262695312
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,110,0,FACE_0,0.9995155334472656,178.8955078125,61.99421691894531,128.39974975585938,183.44483947753906,point_00,210.56661987304688,129.1350555419922,point_01,271.3769226074219,130.08322143554688,point_02,238.58778381347656,168.14683532714844,point_03,215.39700317382812,196.9450225830078,point_04,266.11090087890625,197.4970703125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,111,0,FACE_0,0.9995318651199341,179.42791748046875,62.885589599609375,128.1920166015625,182.85971069335938,point_00,211.5672607421875,130.7156524658203,point_01,271.989990234375,131.92794799804688,point_02,239.46534729003906,169.6669921875,point_03,215.7979736328125,197.26858520507812,point_04,266.8893737792969,198.0049591064453
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,112,0,FACE_0,0.9995311498641968,179.6951904296875,62.283599853515625,127.77728271484375,183.93234252929688,point_00,211.68190002441406,131.08401489257812,point_01,272.154296875,132.27072143554688,point_02,239.69248962402344,170.29129028320312,point_03,215.97933959960938,197.5810546875,point_04,267.34747314453125,198.27822875976562
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,113,0,FACE_0,0.999524712562561,179.86927795410156,63.172080993652344,127.61900329589844,182.99310302734375,point_00,211.94845581054688,131.01507568359375,point_01,272.18280029296875,132.14198303222656,point_02,239.88720703125,170.05030822753906,point_03,216.24172973632812,197.5128936767578,point_04,267.4256896972656,198.15664672851562
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,114,0,FACE_0,0.9995254278182983,179.81700134277344,62.24222183227539,127.91142272949219,183.36915588378906,point_00,211.92926025390625,131.02499389648438,point_01,272.5101623535156,131.9893798828125,point_02,240.25050354003906,169.80612182617188,point_03,216.74655151367188,197.73919677734375,point_04,267.5635681152344,198.25399780273438
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,115,0,FACE_0,0.9995335340499878,180.3660125732422,62.28362274169922,127.46821594238281,182.7044677734375,point_00,212.19427490234375,130.38705444335938,point_01,272.4932556152344,131.4611053466797,point_02,240.20936584472656,169.837646484375,point_03,216.94520568847656,197.21536254882812,point_04,267.49017333984375,197.83709716796875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,116,0,FACE_0,0.9995310306549072,180.4458770751953,61.92708969116211,127.40504455566406,183.21157836914062,point_00,212.45376586914062,129.97254943847656,point_01,272.6994323730469,131.00144958496094,point_02,240.60472106933594,169.22691345214844,point_03,217.07955932617188,196.88783264160156,point_04,267.8271179199219,197.48629760742188
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,117,0,FACE_0,0.999552309513092,180.43313598632812,62.132728576660156,127.39932250976562,182.9173583984375,point_00,212.1533660888672,129.5974884033203,point_01,272.4967956542969,130.36273193359375,point_02,240.39535522460938,168.63345336914062,point_03,217.20254516601562,196.91006469726562,point_04,267.69671630859375,197.2948760986328
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,118,0,FACE_0,0.9995280504226685,180.70530700683594,62.039188385009766,127.21839904785156,182.91407775878906,point_00,212.58151245117188,128.61985778808594,point_01,272.60760498046875,129.70919799804688,point_02,240.4596405029297,168.085205078125,point_03,217.37454223632812,196.4490966796875,point_04,267.31292724609375,197.14254760742188
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,119,0,FACE_0,0.9995198249816895,180.5724334716797,61.73307418823242,127.23918151855469,183.11952209472656,point_00,213.2089080810547,127.8586654663086,point_01,273.327880859375,129.6566162109375,point_02,241.0506134033203,167.46681213378906,point_03,217.2039337158203,195.88107299804688,point_04,267.1553039550781,197.1593017578125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,120,0,FACE_0,0.9995589852333069,180.53599548339844,61.211124420166016,128.0175018310547,183.74913024902344,point_00,213.13868713378906,127.38740539550781,point_01,273.8509826660156,129.31546020507812,point_02,241.0646514892578,167.23651123046875,point_03,216.82852172851562,195.61483764648438,point_04,267.66729736328125,196.9976043701172
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,121,0,FACE_0,0.9995513558387756,180.72067260742188,61.063350677490234,127.86776733398438,183.9606170654297,point_00,213.12232971191406,127.24711608886719,point_01,273.81170654296875,129.15390014648438,point_02,240.96812438964844,167.1579132080078,point_03,216.8394012451172,195.6438751220703,point_04,267.6456298828125,197.014404296875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,122,0,FACE_0,0.9995409250259399,180.50680541992188,61.19984436035156,127.87295532226562,183.9337158203125,point_00,213.14901733398438,127.26991271972656,point_01,273.84515380859375,129.3216552734375,point_02,241.06492614746094,167.50332641601562,point_03,216.67596435546875,195.72216796875,point_04,267.49737548828125,197.2217254638672
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,123,0,FACE_0,0.9995384216308594,180.5413360595703,61.266395568847656,127.82176208496094,184.0457763671875,point_00,213.18141174316406,127.38359069824219,point_01,273.7643127441406,129.33212280273438,point_02,241.13600158691406,168.0257568359375,point_03,216.95362854003906,196.0762939453125,point_04,267.5037841796875,197.49551391601562
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,124,0,FACE_0,0.999529242515564,180.36276245117188,59.77470016479492,128.29183959960938,185.72329711914062,point_00,212.80029296875,127.54147338867188,point_01,274.2164611816406,129.4013671875,point_02,241.222900390625,168.2589111328125,point_03,216.58697509765625,196.19619750976562,point_04,268.2337646484375,197.5253143310547
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,125,0,FACE_0,0.9995852112770081,180.2791290283203,60.25417709350586,128.49571228027344,184.3815155029297,point_00,212.95220947265625,126.6500244140625,point_01,274.1531677246094,128.8869171142578,point_02,240.94073486328125,167.65957641601562,point_03,216.26002502441406,195.2191162109375,point_04,267.7544860839844,196.87428283691406
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T002_ActionsShorter_mini_8829_9061_Talk-non-cell.mp4,126,0,FACE_0,0.9995489716529846,180.3228302001953,60.323219299316406,128.8564910888672,185.18801879882812,point_00,213.23121643066406,126.85660552978516,point_01,274.6958312988281,129.03482055664062,point_02,241.59902954101562,168.92697143554688,point_03,216.78286743164062,196.10867309570312,point_04,268.2994689941406,197.7181396484375
